loan_id,status,due_date,paid_date,loan_amount,risk_score,gender,age,dependants,device,urban_city,loan_usage
1763b8668a,paid,2018-06-05,2018-05-21,2300,0.717,Hombre,18,2,android,urbano,Inversion
26f1836ac9,paid,2018-06-01,2018-05-07,2300,0.982,Mujer,48,0,ios,urbano,Educacion
29bc010169,paid,2018-06-05,2018-06-12,2500,0.687,Hombre,39,1,android,urbano,Otros
321e58dbfd,paid,2018-06-02,2018-05-14,2000,0.977,Hombre,24,0,ios,urbano,Educacion
3958762f0b,paid,2018-06-01,2018-05-27,2300,0.940,Mujer,40,3,ios,urbano,Personal
3e969005cc,loan,2018-06-02,,1800,0.639,Hombre,39,2,ios,urbano,Inversion
5e17b4f858,loan,2018-06-02,,2400,0.852,Mujer,52,0,ios,urbano,Inversion
69a9dd7bd0,paid,2018-06-02,2018-05-16,2400,0.954,Mujer,54,0,ios,urbano,Educacion
6a0e7d5f55,paid,2018-06-03,2018-05-07,3000,0.938,Hombre,38,2,ios,urbano,Personal
8484728ea3,paid,2018-06-01,2018-05-28,2200,0.908,Hombre,18,1,ios,urbano,Personal
a64b6f0a8f,paid,2018-06-02,2018-05-25,1700,0.877,Hombre,23,1,ios,urbano,Educacion
b33eaebca8,paid,2018-06-03,2018-06-18,2900,0.765,Mujer,20,0,ios,rural,Personal
b472fe1b0d,paid,2018-06-02,2018-05-17,2900,0.823,Mujer,23,1,ios,rural,Otros
bf8c1a0e4c,paid,2018-06-01,2018-05-11,1900,0.966,Hombre,45,1,ios,urbano,Educacion
05de5e55d1,paid,2018-06-02,2018-06-01,2500,0.818,Hombre,18,0,android,urbano,Otros
1406bdbb3f,paid,2018-06-02,2018-05-25,1800,0.925,Mujer,25,0,ios,urbano,Inversion
383d454e73,paid,2018-06-02,2018-05-12,2800,0.960,Mujer,40,0,ios,urbano,Otros
498c6a2b54,paid,2018-06-02,2018-06-01,2200,0.945,Mujer,45,0,ios,urbano,Personal
5098a86db7,paid,2018-06-04,2018-05-18,1900,0.680,Mujer,40,0,android,urbano,Otros
5e9f912efd,loan,2018-06-01,,2800,0.715,Mujer,18,1,ios,urbano,Otros
80d36fb43a,loan,2018-06-02,,2200,0.276,Hombre,45,0,android,rural,Otros
8571b62188,paid,2018-06-01,2018-05-30,2100,0.688,Hombre,56,0,ios,urbano,Inversion
99d7bb2019,paid,2018-06-01,2018-05-09,3000,0.917,Hombre,18,3,ios,urbano,Educacion
bcb20b47eb,loan,2018-06-01,,2600,0.595,Mujer,50,3,android,rural,Otros
c0a23580fe,paid,2018-06-01,2018-06-04,2600,0.904,Mujer,18,0,ios,urbano,Inversion
c7d555574e,paid,2018-06-01,2018-05-09,2200,0.947,Hombre,47,0,ios,urbano,Inversion
e6e176d98b,paid,2018-06-01,2018-05-25,2300,0.936,Hombre,36,0,android,urbano,Educacion
cdb489048b,paid,2018-06-01,2018-05-30,1700,0.986,Hombre,51,0,ios,urbano,Inversion
d939f69981,paid,2018-06-01,2018-05-29,2300,0.896,Hombre,50,0,ios,urbano,Inversion
efde911e0e,paid,2018-06-01,2018-05-28,2200,0.869,Hombre,39,0,ios,urbano,Inversion
4b99a5338e,paid,2018-06-01,2018-06-01,2300,0.874,Mujer,46,0,android,urbano,Inversion
56163cc7c6,paid,2018-06-05,2018-06-01,2300,0.992,Mujer,20,0,ios,urbano,Inversion
af123a9ac4,loan,2018-06-01,,2400,0.910,Mujer,18,0,ios,urbano,Otros
732e9b3130,paid,2018-06-01,2018-05-18,2000,0.860,Mujer,47,1,android,urbano,Educacion
8c0bc1d7f9,loan,2018-06-01,,2800,0.414,Mujer,18,0,ios,rural,Otros
0d9d269d1d,paid,2018-06-01,2018-06-08,2500,0.914,Mujer,18,0,ios,urbano,Otros
14f81d1cf4,paid,2018-06-02,2018-05-14,2100,0.791,Mujer,25,0,android,urbano,Inversion
290a7dce1a,paid,2018-06-01,2018-05-30,2100,0.642,Mujer,42,1,ios,rural,Otros
4f06071290,paid,2018-06-01,2018-05-19,2300,0.646,Hombre,46,1,ios,rural,Otros
ca57b5ae34,paid,2018-06-01,2018-06-08,2400,0.973,Mujer,44,1,ios,urbano,Educacion
e0698828a8,paid,2018-06-01,2018-05-16,2100,0.955,Mujer,55,0,ios,urbano,Educacion
e2490075b0,paid,2018-06-01,2018-05-24,2900,0.978,Hombre,22,0,ios,urbano,Inversion
e7520a0e2e,paid,2018-06-01,2018-05-31,2300,0.962,Mujer,40,2,ios,urbano,Educacion
ece43bd333,paid,2018-06-01,2018-06-01,2400,0.874,Mujer,41,0,ios,urbano,Inversion
0bf41c7451,paid,2018-06-01,2018-05-16,1800,0.969,Hombre,56,1,android,urbano,Inversion
2b062502fc,paid,2018-06-01,2018-06-01,2200,0.953,Mujer,53,1,ios,urbano,Educacion
2d0bd1545b,paid,2018-06-01,2018-06-01,2200,0.810,Mujer,18,0,ios,rural,Inversion
3b442d2da8,paid,2018-06-01,2018-05-31,2300,0.947,Hombre,47,0,ios,urbano,Otros
4470e61c50,paid,2018-06-01,2018-05-31,2000,0.927,Hombre,27,1,ios,urbano,Educacion
49e6025a44,paid,2018-06-01,2018-05-26,2400,0.857,Hombre,39,3,android,urbano,Otros
5c4f812902,paid,2018-06-01,2018-05-30,2400,0.979,Hombre,41,1,ios,urbano,Inversion
5ef1ed854a,paid,2018-06-01,2018-05-31,2100,0.888,Hombre,19,1,ios,urbano,Personal
6164085bd3,paid,2018-06-01,2018-05-06,1700,0.865,Mujer,44,2,ios,urbano,Otros
65de4bf77b,paid,2018-06-01,2018-05-24,2600,0.939,Hombre,39,1,ios,urbano,Inversion
6d0ef25de6,loan,2018-06-04,,2200,0.625,Mujer,25,0,android,rural,Otros
73ee8e1927,paid,2018-06-01,2018-06-05,1700,0.890,Mujer,24,1,ios,urbano,Educacion
8c3d00460a,paid,2018-06-01,2018-06-01,1900,0.953,Mujer,53,1,ios,urbano,Inversion
a0e34a4e13,paid,2018-06-01,2018-06-01,2500,0.707,Hombre,18,3,android,rural,Otros
a2878675aa,paid,2018-06-01,2018-05-18,2400,0.915,Mujer,18,0,ios,urbano,Personal
ac81a1c83c,loan,2018-06-01,,2700,0.672,Mujer,19,3,android,urbano,Otros
aca4c440b6,loan,2018-06-02,,2300,0.676,Hombre,26,1,ios,rural,Otros
b3e95e003a,paid,2018-06-01,2018-07-12,1300,0.688,Hombre,49,1,ios,rural,Otros
be2ed47d85,paid,2018-06-01,2018-05-14,1900,0.965,Mujer,20,0,ios,urbano,Personal
bf50081211,paid,2018-06-01,2018-05-31,2400,0.891,Mujer,43,3,ios,urbano,Inversion
c3b1a720e8,paid,2018-06-01,2018-05-29,2600,0.964,Mujer,19,0,ios,urbano,Otros
c5df7752bf,paid,2018-06-01,2018-05-14,2200,0.765,Mujer,26,0,android,urbano,Otros
ce3e03f686,paid,2018-06-01,2018-06-01,2000,0.889,Hombre,25,1,ios,urbano,Inversion
ce96e53529,paid,2018-06-01,2018-06-14,2600,0.986,Hombre,33,0,ios,urbano,Educacion
e480bdf4cb,paid,2018-06-01,2018-05-31,2200,0.552,Mujer,52,0,ios,urbano,Otros
ee86103693,paid,2018-06-01,2018-05-31,2100,0.822,Mujer,22,0,ios,urbano,Inversion
f34cf7280b,paid,2018-06-01,2018-05-14,2500,0.885,Mujer,41,0,ios,urbano,Educacion
f7505999c1,loan,2018-06-01,,2000,0.806,Hombre,18,3,android,urbano,Educacion
f9e1b30c59,loan,2018-06-01,,2300,0.655,Mujer,55,0,android,urbano,Inversion
fc51ec71a3,paid,2018-06-01,2018-06-01,2500,0.935,Mujer,35,2,ios,urbano,Educacion
0302d2f669,paid,2018-06-01,2018-05-06,1600,0.933,Mujer,33,0,ios,urbano,Otros
0a9c48bc1a,paid,2018-06-01,2018-06-01,2600,0.946,Hombre,46,0,ios,urbano,Educacion
0.00E+00,paid,2018-06-01,2018-07-12,2200,0.877,Hombre,18,3,ios,urbano,Inversion
2ad9ccc99a,paid,2018-06-01,2018-06-14,2700,0.655,Mujer,55,0,ios,rural,Otros
2b7b609b60,paid,2018-06-01,2018-06-01,2400,0.838,Hombre,38,0,ios,urbano,Educacion
360fd5b796,paid,2018-06-01,2018-05-30,2300,0.916,Hombre,18,0,ios,rural,Inversion
39249c2b41,paid,2018-06-01,2018-05-15,2300,0.989,Hombre,47,2,ios,urbano,Inversion
3c6769669f,loan,2018-06-01,,2300,0.660,Mujer,20,0,ios,rural,Otros
3f9292762a,paid,2018-06-01,2018-06-01,2600,0.840,Mujer,40,0,ios,rural,Personal
40922a45f0,paid,2018-06-01,2018-06-04,2200,0.868,Hombre,22,0,ios,urbano,Educacion
45a74b5759,paid,2018-06-01,2018-05-31,2400,0.890,Mujer,23,2,ios,urbano,Educacion
5056d778d5,paid,2018-06-01,2018-05-30,2800,0.818,Hombre,18,1,ios,rural,Personal
5daee2df3d,paid,2018-06-01,2018-05-31,2400,0.884,Mujer,34,2,ios,urbano,Inversion
609d7afe45,paid,2018-06-01,2018-05-31,2700,0.686,Hombre,19,0,ios,urbano,Otros
6185726114,paid,2018-06-01,2018-05-11,2100,0.935,Mujer,35,1,ios,urbano,Otros
6244ba8ef3,paid,2018-06-01,2018-06-02,2200,0.896,Hombre,27,0,ios,urbano,Inversion
6c51acd6ff,paid,2018-06-01,2018-06-04,1700,0.972,Mujer,33,1,ios,urbano,Inversion
6c69e1d324,paid,2018-06-01,2018-05-30,2300,0.912,Mujer,18,1,ios,urbano,Personal
74bf5b0a69,paid,2018-06-01,2018-06-01,2500,0.809,Hombre,18,1,android,urbano,Personal
7609b4e865,paid,2018-06-02,2018-06-01,2600,0.840,Mujer,40,0,ios,urbano,Otros
7d34ff7230,paid,2018-06-01,2018-06-04,2200,0.864,Mujer,38,2,ios,urbano,Educacion
8074707142,paid,2018-06-02,2018-06-02,2700,0.823,Mujer,23,1,ios,urbano,Educacion
89a6187026,paid,2018-06-01,2018-05-30,2300,0.908,Hombre,18,0,ios,urbano,Inversion
941f86c800,paid,2018-06-01,2018-05-14,2700,0.992,Mujer,35,0,ios,urbano,Inversion
987228c898,loan,2018-06-01,,2200,0.862,Mujer,45,3,ios,urbano,Educacion
9bd887a2b5,paid,2018-06-01,2018-05-15,2600,0.870,Mujer,18,2,ios,urbano,Inversion
9cdaa3939c,paid,2018-06-01,2018-05-25,1900,0.936,Hombre,36,1,android,urbano,Educacion
abe4744364,paid,2018-06-04,2018-05-31,2300,0.928,Hombre,28,1,ios,urbano,Otros
b6da1211da,loan,2018-06-01,,2100,0.864,Mujer,44,0,ios,urbano,Otros
b988c7908c,paid,2018-06-04,2018-05-31,2200,0.979,Hombre,27,0,ios,urbano,Educacion
baa602581a,paid,2018-06-01,2018-05-17,1700,0.933,Mujer,33,1,ios,urbano,Inversion
cb6b640b04,paid,2018-06-01,2018-05-31,2200,0.787,Hombre,45,0,android,urbano,Inversion
ced824ad8e,paid,2018-06-01,2018-06-01,2700,0.506,Hombre,18,1,android,rural,Otros
cefd7c521f,loan,2018-06-01,,2100,0.794,Mujer,47,1,ios,urbano,Personal
d11adcd79a,paid,2018-06-01,2018-06-01,2500,0.991,Mujer,19,0,ios,urbano,Educacion
d26ef6b935,paid,2018-06-01,2018-06-01,2700,0.860,Mujer,54,1,ios,urbano,Educacion
d7e533ecbf,paid,2018-06-01,2018-05-25,2200,0.862,Mujer,45,0,ios,urbano,Personal
d872eb77ee,paid,2018-06-01,2018-05-25,1600,0.816,Hombre,18,0,ios,urbano,Otros
dae344590c,loan,2018-06-01,,2100,0.953,Mujer,53,1,ios,rural,Inversion
de3ff05bcf,paid,2018-06-02,2018-05-31,2400,0.646,Hombre,46,2,ios,urbano,Otros
df6094f709,loan,2018-06-01,,2100,0.820,Mujer,20,1,ios,urbano,Otros
e0590b7e41,paid,2018-06-01,2018-05-15,2300,0.971,Mujer,34,0,ios,urbano,Inversion
e151411fcb,paid,2018-06-01,2018-05-31,2100,0.941,Mujer,41,0,ios,urbano,Educacion
e349602dd5,paid,2018-06-01,2018-06-01,2100,0.988,Hombre,36,0,ios,urbano,Personal
ea6cab7009,paid,2018-06-01,2018-05-15,2500,0.896,Hombre,49,3,ios,urbano,Inversion
ebb0ba205b,loan,2018-06-01,,2000,0.841,Mujer,41,2,ios,urbano,Otros
ed384b829d,paid,2018-06-02,2018-06-01,2300,0.792,Mujer,24,0,ios,urbano,Inversion
f4888e04e3,paid,2018-06-01,2018-05-18,2600,0.743,Mujer,43,1,android,urbano,Otros
f4a87b3e5b,paid,2018-06-01,2018-06-01,2300,0.856,Hombre,56,3,ios,urbano,Otros
f8074d13cb,paid,2018-06-02,2018-06-01,1700,0.848,Hombre,48,1,ios,urbano,Educacion
fdecc6a5e4,paid,2018-06-01,2018-05-31,2300,0.853,Mujer,53,0,ios,urbano,Personal
0178b85e1f,paid,2018-06-01,2018-05-21,2100,0.911,Mujer,18,1,ios,urbano,Otros
02e9c19c6b,paid,2018-06-01,2018-06-01,2300,0.926,Hombre,26,0,ios,urbano,Personal
0b16522b0d,paid,2018-06-01,2018-05-16,2400,0.867,Hombre,53,0,ios,urbano,Inversion
0cbd85cf79,paid,2018-06-01,2018-06-15,2500,0.775,Mujer,52,2,ios,urbano,Otros
11acadf3d2,paid,2018-06-01,2018-05-31,2100,0.976,Hombre,30,0,android,urbano,Otros
196ab0abb3,paid,2018-06-01,2018-06-13,2200,0.943,Mujer,43,2,ios,urbano,Inversion
1deee8fe1c,loan,2018-06-01,,2400,0.951,Mujer,51,0,android,urbano,Educacion
21547fbf7a,paid,2018-06-01,2018-05-14,2600,0.936,Hombre,36,3,ios,urbano,Educacion
23a63462f5,paid,2018-06-02,2018-05-31,3000,0.832,Mujer,32,0,ios,urbano,Otros
26eebceca9,paid,2018-06-01,2018-05-31,2700,0.876,Hombre,42,1,ios,urbano,Educacion
2861c90dd1,paid,2018-06-01,2018-06-01,2700,0.965,Mujer,41,0,ios,urbano,Otros
2ca58b0c84,paid,2018-06-01,2018-06-01,1700,0.757,Hombre,41,0,ios,urbano,Otros
2dd5136aa6,paid,2018-06-01,2018-05-11,2600,0.955,Mujer,55,0,ios,urbano,Otros
34a4db9c59,loan,2018-06-01,,1700,0.939,Hombre,39,0,ios,rural,Inversion
34d509e1a3,paid,2018-06-01,2018-06-01,2000,0.889,Hombre,36,2,ios,urbano,Educacion
35eae0339d,paid,2018-06-01,2018-06-04,2300,0.947,Hombre,47,0,ios,urbano,Inversion
376a4a1aac,loan,2018-06-01,,2300,0.663,Mujer,25,2,android,rural,Inversion
377e37d04b,paid,2018-06-01,2018-06-01,2000,0.810,Mujer,18,0,ios,urbano,Otros
38a0fa6226,paid,2018-06-01,2018-05-31,2300,0.919,Hombre,19,0,ios,urbano,Inversion
3beaafb1c6,paid,2018-06-01,2018-05-07,1900,0.900,Mujer,18,1,ios,urbano,Otros
44f6da134e,paid,2018-06-02,2018-06-02,2400,0.714,Mujer,18,0,ios,urbano,Otros
462dcc58ab,paid,2018-06-01,2018-06-01,2600,0.908,Hombre,18,0,ios,urbano,Inversion
497f1e8a04,paid,2018-06-01,2018-05-31,2100,0.873,Mujer,38,0,ios,urbano,Educacion
4c4f9be3e8,paid,2018-06-01,2018-05-07,2700,0.958,Hombre,48,0,ios,urbano,Educacion
4dd453398a,paid,2018-06-01,2018-06-05,2800,0.921,Mujer,21,0,ios,urbano,Personal
51fd070f4a,loan,2018-06-01,,2400,0.698,Hombre,32,0,ios,urbano,Personal
552c0a5b90,paid,2018-06-01,2018-05-15,2300,0.775,Mujer,24,2,ios,urbano,Inversion
6455daa92a,paid,2018-06-01,2018-06-19,2300,0.933,Mujer,33,2,ios,urbano,Educacion
6643d35e47,paid,2018-06-01,2018-05-14,2300,0.975,Mujer,39,3,ios,urbano,Educacion
6fc0013027,paid,2018-06-01,2018-06-01,2100,0.769,Hombre,18,0,ios,rural,Otros
703dbeacc9,paid,2018-06-01,2018-05-15,2100,0.978,Hombre,28,0,ios,urbano,Inversion
7.06E+10,paid,2018-06-01,2018-06-10,2600,0.890,Mujer,40,0,ios,urbano,Educacion
735df7db09,paid,2018-06-01,2018-06-02,2100,0.927,Hombre,27,3,ios,urbano,Inversion
79f13d19fd,paid,2018-06-01,2018-06-01,2400,0.994,Mujer,50,0,ios,urbano,Educacion
7c7d7764fd,paid,2018-06-01,2018-06-05,2100,0.968,Hombre,40,0,ios,urbano,Educacion
848c449fc0,paid,2018-06-01,2018-06-04,2600,0.706,Hombre,18,0,ios,urbano,Otros
946c68d1db,paid,2018-06-01,2018-06-01,2300,0.911,Mujer,18,1,ios,urbano,Inversion
94a443b515,paid,2018-06-05,2018-06-03,2000,0.797,Hombre,18,2,ios,urbano,Otros
9b9f24d982,paid,2018-06-01,2018-06-01,2400,0.965,Mujer,41,0,ios,urbano,Educacion
9e4a127a7d,paid,2018-06-01,2018-06-01,1800,0.703,Mujer,18,2,android,rural,Otros
a18a7a921d,paid,2018-06-01,2018-05-31,2200,0.848,Hombre,48,0,ios,urbano,Personal
a2e8fea0c1,paid,2018-06-01,2018-05-31,2100,0.702,Mujer,18,0,ios,urbano,Otros
a710b813f5,paid,2018-06-01,2018-05-28,2300,0.882,Mujer,44,1,android,urbano,Otros
a8ca7e60cb,paid,2018-06-01,2018-06-01,1700,0.969,Hombre,18,0,ios,urbano,Inversion
b1a1deed84,paid,2018-06-01,2018-06-02,3000,0.979,Hombre,32,0,ios,urbano,Educacion
b2bed7750c,paid,2018-06-01,2018-05-15,1800,0.919,Hombre,19,3,ios,urbano,Educacion
b33ab1e875,paid,2018-06-01,2018-06-05,2400,0.941,Mujer,41,0,ios,urbano,Educacion
b3a63f2969,paid,2018-06-01,2018-05-10,2900,0.948,Hombre,48,0,ios,urbano,Inversion
b49662a38c,paid,2018-06-01,2018-07-04,2100,0.805,Mujer,18,1,ios,urbano,Personal
c1ca40a4b1,paid,2018-06-01,2018-06-01,1800,0.890,Mujer,51,1,ios,urbano,Educacion
c5989c8722,paid,2018-06-01,2018-06-01,2400,0.928,Hombre,28,1,ios,urbano,Personal
c6b1ee847c,paid,2018-06-01,2018-06-01,2500,0.694,Mujer,21,0,android,urbano,Inversion
caf2ce79c3,paid,2018-06-01,2018-06-01,2300,0.852,Mujer,52,0,ios,urbano,Educacion
d3571384dd,paid,2018-06-01,2018-05-31,2100,0.928,Hombre,28,0,ios,urbano,Educacion
d9ff7604d4,paid,2018-06-01,2018-05-29,2200,0.951,Mujer,51,0,ios,urbano,Educacion
dd287a3091,paid,2018-06-02,2018-05-25,2200,0.854,Mujer,54,0,android,urbano,Otros
de2f5a4ed4,paid,2018-06-01,2018-06-01,2100,0.857,Hombre,46,0,ios,urbano,Otros
e0b9a080ea,loan,2018-06-01,,2300,0.695,Mujer,26,0,android,rural,Otros
ec2b0a7e7b,paid,2018-06-01,2018-05-30,2400,0.914,Mujer,18,3,android,urbano,Otros
ec9d664aaf,paid,2018-06-01,2018-05-30,2500,0.946,Hombre,46,1,ios,urbano,Educacion
eddfc07c4a,paid,2018-06-01,2018-05-28,2600,0.852,Mujer,52,3,ios,rural,Educacion
eec06fff23,paid,2018-06-05,2018-06-05,2700,0.770,Mujer,43,1,ios,rural,Inversion
f4819422f8,paid,2018-06-01,2018-05-31,2300,0.943,Mujer,43,0,ios,urbano,Educacion
ff9d5ff40c,loan,2018-06-01,,2300,0.912,Mujer,18,0,ios,urbano,Educacion
044dcf8db2,paid,2018-06-01,2018-05-24,2000,0.766,Hombre,25,1,ios,rural,Personal
049b8046c6,paid,2018-06-01,2018-05-09,2800,0.964,Mujer,41,2,ios,urbano,Educacion
08c11f3347,loan,2018-06-01,,2000,0.499,Hombre,56,0,android,rural,Otros
0987a4074e,paid,2018-06-02,2018-06-04,2100,0.753,Mujer,53,1,ios,urbano,Otros
0be245d010,paid,2018-06-01,2018-05-31,2400,0.611,Mujer,18,0,ios,urbano,Otros
0c3b135beb,loan,2018-06-01,,2400,0.910,Mujer,18,1,android,urbano,Personal
0ce07a07b4,paid,2018-06-01,2018-06-01,2400,0.589,Hombre,41,1,ios,urbano,Otros
0e28263caf,loan,2018-06-02,,2200,0.726,Hombre,26,0,ios,rural,Inversion
1045cda888,paid,2018-06-01,2018-06-05,2600,0.701,Mujer,18,0,ios,urbano,Otros
110fd68d7f,paid,2018-06-01,2018-06-02,2400,0.936,Hombre,36,1,ios,urbano,Educacion
119d254880,paid,2018-06-01,2018-05-19,2600,0.904,Mujer,18,0,ios,urbano,Educacion
155b37ad4e,paid,2018-06-03,2018-05-28,2200,0.727,Hombre,27,0,ios,urbano,Personal
1665b0781c,paid,2018-06-01,2018-05-10,3000,0.767,Hombre,23,0,ios,urbano,Personal
18de09ad0f,paid,2018-06-01,2018-05-31,2600,0.968,Hombre,34,1,ios,urbano,Educacion
1c5734643d,paid,2018-06-01,2018-06-01,2300,0.794,Mujer,23,3,ios,urbano,Educacion
2026ce1a38,paid,2018-06-01,2018-06-01,2100,0.743,Mujer,43,0,ios,urbano,Otros
224842e3ec,paid,2018-06-01,2018-05-28,1900,0.984,Mujer,44,0,ios,urbano,Educacion
260b19266b,paid,2018-06-01,2018-05-15,2600,0.751,Mujer,51,2,ios,urbano,Inversion
2c3131ba68,paid,2018-06-01,2018-05-29,1900,0.886,Hombre,30,0,ios,rural,Otros
3ed0927e7f,paid,2018-06-01,2018-06-01,2300,0.942,Mujer,42,0,ios,urbano,Personal
3f02389cca,paid,2018-06-01,2018-06-01,2500,0.945,Mujer,45,2,ios,urbano,Inversion
4379d26b16,paid,2018-06-01,2018-05-14,1600,0.930,Mujer,30,1,android,urbano,Educacion
455f46b904,paid,2018-06-01,2018-06-01,2500,0.882,Mujer,26,0,ios,urbano,Inversion
4c5b73dc6f,paid,2018-06-01,2018-06-01,2100,0.931,Mujer,31,1,ios,urbano,Personal
4e5d7fb98e,loan,2018-06-01,,1900,0.641,Mujer,41,1,ios,urbano,Inversion
523ba241d1,paid,2018-06-04,2018-06-08,2200,0.624,Mujer,24,2,android,urbano,Otros
53db9d79b6,loan,2018-06-01,,2800,0.816,Hombre,18,0,ios,urbano,Otros
572db79ba4,paid,2018-06-01,2018-05-29,2600,0.845,Mujer,45,1,ios,urbano,Inversion
57bb5f5307,paid,2018-06-01,2018-06-01,2500,0.972,Mujer,37,2,ios,urbano,Educacion
5c33fed49c,loan,2018-06-01,,2500,0.727,Hombre,27,0,ios,urbano,Educacion
5cee9a65a6,paid,2018-06-01,2018-05-31,2000,0.790,Mujer,39,1,ios,rural,Educacion
5d8c7b948b,paid,2018-06-01,2018-05-16,2600,0.824,Mujer,24,1,android,urbano,Otros
5f45ed9a27,paid,2018-06-04,2018-05-31,2100,0.862,Mujer,47,0,ios,urbano,Otros
62dc9ea56d,paid,2018-06-01,2018-06-01,1800,0.908,Hombre,18,2,ios,urbano,Inversion
659180a767,paid,2018-06-01,2018-05-31,2000,0.897,Hombre,37,0,ios,rural,Personal
6694ee8b7d,paid,2018-06-01,2018-06-05,2000,0.875,Mujer,29,3,ios,urbano,Otros
6d36b64c3f,paid,2018-06-01,2018-05-07,2500,0.853,Mujer,53,0,android,urbano,Personal
7149fc2f40,loan,2018-06-01,,2400,0.753,Mujer,53,0,ios,rural,Otros
78c8189642,paid,2018-06-02,2018-06-02,2300,0.719,Hombre,19,1,ios,urbano,Inversion
79b480b834,paid,2018-06-01,2018-05-25,2000,0.893,Mujer,20,2,ios,urbano,Inversion
79c127d494,paid,2018-06-01,2018-05-31,2700,0.744,Mujer,44,0,ios,rural,Inversion
8157c480e2,paid,2018-06-01,2018-06-13,1800,0.684,Mujer,46,3,ios,rural,Otros
830ae07e61,loan,2018-06-01,,2400,0.744,Mujer,44,3,ios,urbano,Otros
842d2468a2,loan,2018-06-01,,2200,0.688,Hombre,54,1,ios,urbano,Personal
84c08bbee6,paid,2018-06-01,2018-05-30,2700,0.916,Hombre,18,1,ios,urbano,Personal
87239f46ae,paid,2018-06-01,2018-06-01,2300,0.923,Mujer,23,1,ios,urbano,Educacion
89ba485ff4,paid,2018-06-01,2018-05-29,2200,0.746,Hombre,46,1,android,urbano,Otros
8ac87ea085,paid,2018-06-01,2018-06-01,2300,0.782,Mujer,47,3,ios,urbano,Inversion
8fc572e956,paid,2018-06-01,2018-05-11,2300,0.914,Mujer,18,0,ios,urbano,Educacion
91f1ebfb14,paid,2018-06-01,2018-06-18,2500,0.710,Mujer,18,2,ios,rural,Otros
93a77cb086,paid,2018-06-01,2018-05-17,1900,0.705,Mujer,18,0,ios,rural,Otros
94e862c7de,paid,2018-06-01,2018-05-29,2400,0.834,Mujer,34,0,ios,urbano,Personal
9a3cd4203f,loan,2018-06-02,,2200,0.368,Hombre,23,1,android,rural,Otros
9f9562942c,loan,2018-06-01,,2100,0.914,Mujer,18,1,ios,rural,Personal
a38b236cc7,paid,2018-06-01,2018-05-30,2300,0.860,Mujer,49,0,android,urbano,Otros
a56eda4b14,paid,2018-06-01,2018-06-01,1900,0.758,Hombre,56,0,ios,urbano,Inversion
a6b62c4a44,paid,2018-06-01,2018-05-30,1900,0.886,Hombre,56,0,ios,urbano,Educacion
a7ae4f79c3,paid,2018-06-01,2018-05-31,2400,0.839,Hombre,39,2,ios,rural,Personal
a98e1e42ee,paid,2018-06-01,2018-06-01,2100,0.897,Hombre,44,0,ios,urbano,Educacion
a9ffedd9d8,paid,2018-06-01,2018-06-08,2300,0.847,Hombre,47,3,ios,rural,Otros
abf175f4c6,paid,2018-06-01,2018-05-31,2500,0.193,Mujer,48,0,android,rural,Otros
aea810cdfc,paid,2018-06-02,2018-05-25,2400,0.684,Mujer,41,1,android,urbano,Otros
b56d54ac36,paid,2018-06-01,2018-05-31,2400,0.930,Mujer,30,0,ios,rural,Educacion
b5f5c623bd,paid,2018-06-04,2018-05-23,2000,0.987,Hombre,32,1,ios,urbano,Educacion
bb425dce8d,paid,2018-06-01,2018-05-28,2000,0.838,Hombre,38,1,ios,urbano,Otros
bdadd5c1e8,paid,2018-06-01,2018-06-01,2100,0.916,Hombre,18,0,ios,urbano,Educacion
be52456e50,paid,2018-06-01,2018-05-31,2100,0.514,Mujer,18,0,android,urbano,Otros
bfdd13b7ed,paid,2018-06-01,2018-07-10,2400,0.832,Mujer,32,0,android,rural,Otros
c137f20c28,paid,2018-06-01,2018-05-30,2100,0.857,Hombre,38,2,ios,urbano,Inversion
c436f8b713,paid,2018-06-01,2018-05-14,2800,0.988,Hombre,50,1,ios,urbano,Inversion
c8232d5561,paid,2018-06-01,2018-06-01,2500,0.982,Mujer,34,0,ios,urbano,Personal
c8be38975f,paid,2018-06-01,2018-06-01,1900,0.888,Hombre,48,1,ios,urbano,Otros
c929086262,paid,2018-06-01,2018-06-02,2300,0.926,Hombre,26,2,ios,urbano,Otros
cc2752ba20,loan,2018-06-01,,2300,0.647,Hombre,47,3,android,urbano,Otros
cd076101fd,paid,2018-06-01,2018-06-16,2200,0.711,Mujer,18,0,android,urbano,Otros
cf2da9573b,paid,2018-06-01,2018-06-11,2200,0.848,Hombre,48,1,ios,rural,Otros
d027336c17,paid,2018-06-01,2018-06-01,2800,0.940,Mujer,40,2,ios,urbano,Inversion
d57ee67b10,paid,2018-06-01,2018-05-30,2600,0.953,Mujer,53,2,ios,urbano,Inversion
dac49da30f,paid,2018-06-01,2018-05-30,2100,0.981,Mujer,32,1,ios,urbano,Inversion
ddc9dd163d,loan,2018-06-01,,2700,0.744,Mujer,44,1,ios,rural,Inversion
dde12c0074,paid,2018-06-01,2018-06-01,2500,0.947,Hombre,47,0,ios,urbano,Inversion
e5022d83bd,paid,2018-06-01,2018-06-01,2300,0.819,Hombre,19,0,ios,urbano,Personal
ec3dadaa19,paid,2018-06-01,2018-06-04,1900,0.660,Mujer,39,2,android,rural,Personal
